high,medium,low,listing_id
0.006,0.0292,0.9648,7186627
0.0272,0.202,0.7708,7131413
0.1374,0.1992,0.6634,7113344
0.0014,0.02,0.9786,7203348
0.025,0.1574,0.8176,7213945
0.1258,0.348,0.5262,7208254
0.0008,0.0228,0.9764,7146640
0.001,0.0074,0.9916,7211808
0.1016,0.3742,0.5242,7152436
0.057,0.2152,0.7278,7092989
0.0496,0.2052,0.7452,7192955
0.0296,0.2008,0.7696,7226210
0.1242,0.2638,0.612,7214279
0.0642,0.3804,0.5554,7178036
0.0302,0.2312,0.7386,7176946
0.0112,0.0878,0.901,7191821
0.1208,0.7982,0.081,7198221
0.0126,0.0998,0.8876,7208357
0.0058,0.0196,0.9746,7094629
0.1832,0.359,0.4578,7227467
0.0306,0.1846,0.7848,7183329
0.1406,0.2518,0.6076,7131202
0.022,0.142,0.836,7117568
0.0982,0.3064,0.5954,7200404
0.002,0.0508,0.9472,7162274
0.0922,0.659,0.2488,7232788
0.071,0.5184,0.4106,7170005
0.0158,0.0602,0.924,7155136
0.0344,0.1542,0.8114,7191963
0.0264,0.1064,0.8672,7190284
0.0656,0.3402,0.5942,7215749
0.0226,0.243,0.7344,7102773
0.0008,0.005,0.9942,7192854
0.0068,0.0114,0.9818,7106746
0.1758,0.3354,0.4888,7222068
0.066,0.446,0.488,7172235
0.0088,0.0542,0.937,7091243
0.5866,0.2284,0.185,7233815
0.072,0.7566,0.1714,7109743
0.0004,0.0064,0.9932,7186868
0.24,0.3714,0.3886,7215614
0.2412,0.4476,0.3112,7210218
0.111,0.329,0.56,7165549
0.7094,0.1672,0.1234,7173253
0.197,0.4718,0.3312,7125562
0.1622,0.4856,0.3522,7228786
0.3564,0.3352,0.3084,7228647
0.0006,0.0086,0.9908,7203148
0.107,0.3974,0.4956,7219423
0.0008,0.007,0.9922,7100728
0.0084,0.0858,0.9058,7208392
0.1138,0.347,0.5392,7093390
0.0862,0.385,0.5288,7225194
0.5264,0.1908,0.2828,7211319
0.1734,0.3034,0.5232,7165703
0.24,0.3814,0.3786,7231611
0.1026,0.513,0.3844,7181157
0.0328,0.0628,0.9044,7175801
0.0308,0.2016,0.7676,7114659
0.005,0.072,0.923,7221656
0.0198,0.0576,0.9226,7166027
0.0014,0.0044,0.9942,7117416
0.0008,0.0258,0.9734,7145288
0.0344,0.2768,0.6888,7126781
0.059,0.2982,0.6428,7189493
0.0678,0.1912,0.741,7218981
0.035,0.4758,0.4892,7156664
0.3024,0.2664,0.4312,7198900
0.0224,0.1628,0.8148,7200598
0.1816,0.3766,0.4418,7097560
0.084,0.2592,0.6568,7103424
0.0124,0.0448,0.9428,7193706
0.1194,0.4972,0.3834,7189174
0.0062,0.0388,0.955,7131511
0.006,0.0336,0.9604,7160961
0.0164,0.1158,0.8678,7232995
0.0066,0.0668,0.9266,7154306
0.0096,0.069,0.9214,7094659
0.008,0.0928,0.8992,7122928
0.0018,0.0122,0.986,7159271
0.2122,0.5762,0.2116,7152083
0.1664,0.2856,0.548,7199800
0.033,0.1902,0.7768,7107669
0.0462,0.4188,0.535,7192561
0.0178,0.172,0.8102,7156740
0.0124,0.1686,0.819,7192068
0.0348,0.1688,0.7964,7137040
0.0188,0.151,0.8302,7134396
0.0962,0.3814,0.5224,7091906
0.1048,0.2914,0.6038,7201942
0.0508,0.1376,0.8116,7195774
0.0054,0.0374,0.9572,7161034
0.01,0.1968,0.7932,7095279
0.0836,0.3532,0.5632,7229267
0.0478,0.2024,0.7498,7173938
0.005,0.0242,0.9708,7089751
0.0908,0.4618,0.4474,7099346
0.0274,0.2828,0.6898,7164662
0.0222,0.126,0.8518,7206300
0.0364,0.1886,0.775,7148779
0.1344,0.3336,0.532,7191147
0.012,0.0914,0.8966,7156369
0.0338,0.133,0.8332,7147449
0.4474,0.2946,0.258,7095575
0.0174,0.126,0.8566,7208125
0.032,0.6356,0.3324,7108879
0.3128,0.4316,0.2556,7210006
0.0516,0.171,0.7774,7100296
0.0636,0.33,0.6064,7159666
0.0202,0.0584,0.9214,7147259
0.02,0.1854,0.7946,7613985
0.0206,0.347,0.6324,7229063
0.033,0.534,0.433,7105041
0.1144,0.4368,0.4488,7127784
0.0016,0.0224,0.976,7136216
0.0176,0.0994,0.883,7096867
0.0046,0.0212,0.9742,7136240
0.0034,0.0166,0.98,7136760
0.0574,0.5754,0.3672,7146693
0.055,0.589,0.356,7170512
0.0194,0.0766,0.904,7113440
0.011,0.0508,0.9382,7133511
0.0904,0.2864,0.6232,7221477
0.1196,0.292,0.5884,7143259
0.0374,0.5884,0.3742,7129146
0.0398,0.5884,0.3718,7225109
0.0084,0.0598,0.9318,7134278
0.0298,0.2704,0.6998,7108355
0.0284,0.2434,0.7282,7177958
0.1218,0.3336,0.5446,7097568
0.1596,0.388,0.4524,7106186
0.0082,0.0296,0.9622,7156326
0.002,0.0152,0.9828,7166241
0.286,0.3142,0.3998,7214851
0.1098,0.3128,0.5774,7089635
0.073,0.1884,0.7386,7197251
0.065,0.26,0.675,7118314
0.05,0.22,0.73,7145156
0.0414,0.2216,0.737,7197921
0.0676,0.3156,0.6168,7233286
0.024,0.0568,0.9192,7219819
0.0006,0.0088,0.9906,7128808
0.0648,0.2482,0.687,7222475
0.6686,0.188,0.1434,7199665
0.0566,0.2216,0.7218,7178702
0.0296,0.177,0.7934,7147885
0.002,0.0136,0.9844,7225008
0.0134,0.0862,0.9004,7126185
0.15,0.2366,0.6134,7094055
0.0438,0.4318,0.5244,7178995
0.1678,0.37,0.4622,7151420
0.0452,0.2102,0.7446,7125485
0.0124,0.109,0.8786,7123139
0.1662,0.3326,0.5012,7104185
0.0312,0.4178,0.551,7226910
0.0118,0.0942,0.894,7113044
0.0056,0.0788,0.9156,7224345
0.078,0.1666,0.7554,7114687
0.0102,0.0464,0.9434,7149317
0.4932,0.2662,0.2406,7232119
0.0154,0.124,0.8606,7239445
0.0082,0.1096,0.8822,7208181
0.0332,0.2076,0.7592,7213866
0.0078,0.0644,0.9278,7200354
0.106,0.2034,0.6906,7093751
0.2024,0.3904,0.4072,7151477
0.0168,0.0788,0.9044,7183872
0.0538,0.243,0.7032,7160802
0.0656,0.2204,0.714,7232021
0.0458,0.2218,0.7324,7232422
0.0022,0.0434,0.9544,7200249
0.1466,0.5848,0.2686,7223475
0.2506,0.3186,0.4308,7137555
0.1998,0.2512,0.549,7144970
0.0136,0.0704,0.916,7231348
0.0352,0.4294,0.5354,7175130
0.0392,0.1326,0.8282,7219827
0.0014,0.0076,0.991,7227996
0.2322,0.5584,0.2094,7167254
0.0278,0.13,0.8422,7140758
0.0008,0.0108,0.9884,7228419
0.1342,0.437,0.4288,7124688
0.033,0.2172,0.7498,7231605
0.0276,0.0642,0.9082,7193671
0.0104,0.0288,0.9608,7161072
0.1196,0.3002,0.5802,7107528
0.01,0.0374,0.9526,7215959
0.1406,0.1704,0.689,7155791
0.0394,0.1408,0.8198,7112871
0.1592,0.4946,0.3462,7099533
0.2206,0.5162,0.2632,7123847
0.0798,0.202,0.7182,7126361
0.0214,0.0616,0.917,7111606
0.01,0.125,0.865,7176513
0.0658,0.2924,0.6418,7187892
0.0132,0.1422,0.8446,7192143
0.1728,0.317,0.5102,7092868
0.0018,0.0362,0.962,7189549
0.0168,0.1978,0.7854,7225250
0.126,0.392,0.482,7088581
0.0414,0.2,0.7586,7112820
0.1064,0.2214,0.6722,7199159
0.0008,0.0062,0.993,7203034
0.1664,0.3204,0.5132,7187848
0.274,0.5012,0.2248,7173927
0.0036,0.0214,0.975,7125833
0.241,0.3588,0.4002,7131938
0.0036,0.0404,0.956,7203821
0.0512,0.6706,0.2782,7090563
0.0064,0.0376,0.956,7166502
0.0094,0.0564,0.9342,7224725
0.1,0.2974,0.6026,7197052
0.0336,0.1388,0.8276,7130774
0.0188,0.2516,0.7296,7119010
0.031,0.2026,0.7664,7181809
0.004,0.014,0.982,7212839
0.0062,0.0442,0.9496,7118453
0.049,0.301,0.65,7175968
0.0006,0.0024,0.997,7187471
0.003,0.026,0.971,7136176
0.0048,0.0148,0.9804,7220352
0.0456,0.0928,0.8616,7219829
0.0432,0.1598,0.797,7139400
0.0432,0.258,0.6988,7125116
0.0974,0.4022,0.5004,7126967
0.2982,0.4072,0.2946,7202234
0.0182,0.0912,0.8906,7141189
0.0818,0.2648,0.6534,7168250
0.1002,0.2064,0.6934,7216393
0.096,0.2188,0.6852,7104737
0.0328,0.0476,0.9196,7176546
0.0212,0.1912,0.7876,7207222
0.0022,0.0214,0.9764,7129454
0.142,0.3318,0.5262,7109695
0.0234,0.0776,0.899,7122813
0.013,0.1172,0.8698,7215678
0.0036,0.0046,0.9918,7202271
0.0284,0.1814,0.7902,7194621
0.1234,0.5466,0.33,7201332
0.0098,0.0502,0.94,7198006
0.0418,0.4914,0.4668,7219353
0.052,0.2786,0.6694,7180675
0.3312,0.4032,0.2656,7105174
0.2986,0.4188,0.2826,7092288
0.0126,0.03,0.9574,7119199
0.0026,0.0222,0.9752,7149198
0.0142,0.111,0.8748,7118728
0.0644,0.258,0.6776,7147332
0.0012,0.0122,0.9866,7147971
0.1106,0.4036,0.4858,7092980
0.0446,0.2566,0.6988,7136062
0.0996,0.5506,0.3498,7158780
0.014,0.1168,0.8692,7180902
0.0054,0.473,0.5216,7198235
0.2388,0.421,0.3402,7123453
0.024,0.6142,0.3618,7124361
0.0184,0.1272,0.8544,7195075
0.0274,0.1736,0.799,7162874
0.01,0.0366,0.9534,7179505
0.003,0.0362,0.9608,7128649
0.0848,0.4228,0.4924,7142795
0.001,0.0138,0.9852,7106943
0.0164,0.1676,0.816,7182493
0.0028,0.013,0.9842,7139069
0.3182,0.4348,0.247,7093009
0.0606,0.7034,0.236,7199407
0.0118,0.0728,0.9154,7233401
0.0304,0.1352,0.8344,7224019
0.0726,0.348,0.5794,7191544
0.1312,0.444,0.4248,7201612
0.0186,0.1396,0.8418,7149505
0.0056,0.0364,0.958,7224444
0.0006,0.0248,0.9746,7186925
0.0124,0.0852,0.9024,7097260
0.2164,0.4528,0.3308,7102119
0.029,0.1564,0.8146,7168487
0.1686,0.4818,0.3496,7170292
0.0052,0.0466,0.9482,7204521
0.0098,0.0618,0.9284,7162857
0.1084,0.4014,0.4902,7091599
0.0176,0.2094,0.773,7210229
0.0998,0.3416,0.5586,7175929
0.049,0.2654,0.6856,7211567
0.485,0.2724,0.2426,7171805
0.1946,0.4248,0.3806,7092196
0.012,0.0606,0.9274,7231503
0.0078,0.0926,0.8996,7170484
0.038,0.3092,0.6528,7219372
0.1796,0.316,0.5044,7108186
0.0004,0.0028,0.9968,7213621
0.1218,0.374,0.5042,7104436
0.2912,0.5856,0.1232,7142697
0.0242,0.1304,0.8454,7119716
0.0116,0.0468,0.9416,7090832
0.071,0.4116,0.5174,7224618
0.0914,0.2928,0.6158,7225881
0.0982,0.2366,0.6652,7222232
0.0176,0.2738,0.7086,7136137
0.0766,0.3778,0.5456,7103201
0.0484,0.2684,0.6832,7179944
0.0594,0.2786,0.662,7129853
0.0168,0.119,0.8642,7198564
0.2414,0.4216,0.337,7178853
0.0132,0.0718,0.915,7104202
0.0988,0.179,0.7222,7110131
0.0436,0.428,0.5284,7102287
0.018,0.158,0.824,7096126
0.0376,0.118,0.8444,7163924
0.0126,0.1292,0.8582,7170884
0.0478,0.1642,0.788,7121058
0.0304,0.2136,0.756,7215823
0.0118,0.1186,0.8696,7194908
0.001,0.0128,0.9862,7111887
0.0676,0.3362,0.5962,7233895
0.0664,0.141,0.7926,7165290
0.0518,0.3204,0.6278,7210111
0.006,0.0246,0.9694,7122911
0.08,0.2142,0.7058,7125724
0.0336,0.1812,0.7852,7230502
0.0072,0.0808,0.912,7206616
0.0196,0.2448,0.7356,7159882
0.0252,0.1284,0.8464,7168345
0.0544,0.2406,0.705,7143926
0.0358,0.1436,0.8206,7148736
0.0214,0.195,0.7836,7170310
0.018,0.1744,0.8076,7164407
0.0098,0.159,0.8312,7092899
0.1488,0.3838,0.4674,7114917
0.0418,0.1348,0.8234,7182949
0.0576,0.309,0.6334,7103342
0.3978,0.3806,0.2216,7125937
0.1996,0.3722,0.4282,7132690
0.0014,0.0108,0.9878,7123435
0.002,0.0388,0.9592,7117957
0.0026,0.0266,0.9708,7152309
0.0512,0.194,0.7548,7135604
0.1418,0.4262,0.432,7092647
0.0054,0.0208,0.9738,7144655
0.0044,0.0398,0.9558,7148605
0.016,0.1468,0.8372,7225355
0.0672,0.6126,0.3202,7230273
0.3986,0.3932,0.2082,7216756
0.0076,0.067,0.9254,7200187
0.1486,0.4452,0.4062,7125090
0.1628,0.4162,0.421,7191044
0.0122,0.1522,0.8356,7132074
0.1764,0.4094,0.4142,7121147
0.0576,0.2754,0.667,7161974
0.0432,0.2032,0.7536,7171409
0.0076,0.0736,0.9188,7099678
0.0418,0.247,0.7112,7216423
0.0048,0.6064,0.3888,7129494
0.0058,0.0246,0.9696,7164957
0.1238,0.3912,0.485,7199268
0.263,0.3848,0.3522,7160588
0.0394,0.1574,0.8032,7221837
0.1032,0.3418,0.555,7203511
0.0156,0.1572,0.8272,7132148
0.0008,0.0846,0.9146,7096060
0.398,0.3538,0.2482,7170212
0.0026,0.0122,0.9852,7160952
0.0686,0.503,0.4284,7183416
0.0118,0.1292,0.859,7202476
0.0004,0.0036,0.996,7191187
0.0064,0.0418,0.9518,7200181
0.4548,0.2752,0.27,7192049
0.001,0.0248,0.9742,7174736
0.1014,0.1654,0.7332,7150234
0.0714,0.1892,0.7394,7158488
0.3596,0.37,0.2704,7116516
0.0538,0.2742,0.672,7201651
0.0386,0.2194,0.742,7224151
0.6202,0.2502,0.1296,7177398
0.0056,0.0538,0.9406,7199069
0.0756,0.271,0.6534,7119382
0.0858,0.3236,0.5906,7210949
0.1326,0.3862,0.4812,7211406
0.035,0.2668,0.6982,7092237
0.0188,0.0826,0.8986,7149311
0.0254,0.1844,0.7902,7154401
0.0612,0.5294,0.4094,7090592
0.0016,0.025,0.9734,7220072
0.0458,0.2594,0.6948,7125106
0.2042,0.6392,0.1566,7092482
0.17,0.3738,0.4562,7178538
0.11,0.27,0.62,7123013
0.0418,0.1764,0.7818,7201161
0.5662,0.331,0.1028,7194766
0.0208,0.3936,0.5856,7136427
0.0366,0.2002,0.7632,7097870
0.3172,0.4426,0.2402,7105580
0.3306,0.35,0.3194,7092417
0.1652,0.3546,0.4802,7091203
0.0858,0.276,0.6382,7184254
0.0006,0.2464,0.753,7166592
0.0072,0.0354,0.9574,7166649
0.0284,0.1538,0.8178,7192318
0.1332,0.4154,0.4514,7192836
0.0412,0.1228,0.836,7130870
0.0922,0.2974,0.6104,7197749
0.1768,0.5338,0.2894,7090770
0.0284,0.4822,0.4894,7090484
0.0766,0.3066,0.6168,7225763
0.0096,0.106,0.8844,7133938
0.0854,0.404,0.5106,7110098
0.1216,0.4406,0.4378,7223062
0.2214,0.547,0.2316,7202167
0.2948,0.4542,0.251,7107127
0.0014,0.0166,0.982,7217457
0.0114,0.1192,0.8694,7195758
0.0006,0.004,0.9954,7095424
0.2752,0.4646,0.2602,7182050
0.0214,0.1738,0.8048,7175872
0.0022,0.041,0.9568,7223534
0.0448,0.3732,0.582,7154824
0.1158,0.2894,0.5948,7216639
0.0536,0.431,0.5154,7092519
0.001,0.0206,0.9784,7096425
0.0032,0.004,0.9928,7174421
0.0536,0.3126,0.6338,7228998
0.0006,0.0114,0.988,7119224
0.1052,0.6094,0.2854,7180386
0.2682,0.376,0.3558,7138031
0.0448,0.3532,0.602,7224354
0.0796,0.5694,0.351,7134851
0.0328,0.2924,0.6748,7228859
0.5528,0.397,0.0502,7093735
0.1666,0.3062,0.5272,7193141
0.1104,0.1922,0.6974,7185487
0.0082,0.1088,0.883,7188829
0.0074,0.0236,0.969,7151193
0.0658,0.3128,0.6214,7115172
0.075,0.4122,0.5128,7110988
0.0192,0.0802,0.9006,7152717
0.114,0.3858,0.5002,7192694
0.0036,0.0224,0.974,7166582
0.4038,0.111,0.4852,7146462
0.2602,0.2334,0.5064,7098972
0.1712,0.459,0.3698,7226216
0.0086,0.0456,0.9458,7212621
0.1084,0.453,0.4386,7165745
0.0256,0.2452,0.7292,7190002
0.014,0.1058,0.8802,7123309
0.0272,0.1424,0.8304,7226582
0.1298,0.3206,0.5496,7154854
0.0344,0.3372,0.6284,7227235
0.0312,0.482,0.4868,7219018
0.0992,0.1968,0.704,7204293
0.1514,0.3744,0.4742,7132757
0.0302,0.143,0.8268,7112656
0.006,0.0368,0.9572,7182043
0.1906,0.374,0.4354,7112994
0.0546,0.1738,0.7716,7115308
0.115,0.269,0.616,7115927
0.022,0.0946,0.8834,7224021
0.0026,0.0148,0.9826,7149571
0.0462,0.2078,0.746,7168690
0.0336,0.365,0.6014,7135900
0.0888,0.1284,0.7828,7113305
0.0034,0.1274,0.8692,7171791
0.0542,0.0908,0.855,7148814
0.089,0.4246,0.4864,7150751
0.0014,0.0116,0.987,7186751
0.0334,0.1142,0.8524,7124431
0.0066,0.1142,0.8792,7233424
0.275,0.3392,0.3858,7162755
0.1184,0.3506,0.531,7216787
0.5378,0.248,0.2142,7224135
0.0458,0.2106,0.7436,7140054
0.068,0.4212,0.5108,7214306
0.0034,0.0264,0.9702,7207010
0.267,0.0716,0.6614,7135926
0.0134,0.0358,0.9508,7196902
0.022,0.1496,0.8284,7169109
0.0292,0.1658,0.805,7132136
0.3962,0.356,0.2478,7196348
0.3484,0.2954,0.3562,7108137
0.1836,0.4428,0.3736,7196052
0.1132,0.3844,0.5024,7222329
0.0538,0.1746,0.7716,7155368
0.1226,0.3068,0.5706,7158815
0.0722,0.1168,0.811,7141792
0.0124,0.1184,0.8692,7096757
0.0038,0.081,0.9152,7194589
0.0064,0.0932,0.9004,7154270
0.2766,0.4042,0.3192,7098517
0.1888,0.5104,0.3008,7102565
0.0056,0.0598,0.9346,7146195
0.1702,0.3062,0.5236,7339808
0.0026,0.0152,0.9822,7193119
0.0168,0.0578,0.9254,7157829
0.0018,0.0208,0.9774,7181230
0.0024,0.0114,0.9862,7124794
0.1458,0.3732,0.481,7152571
0.012,0.0532,0.9348,7202977
0.0548,0.2618,0.6834,7100558
0.039,0.181,0.78,7098808
0.0022,0.0142,0.9836,7188468
0.0002,0.0026,0.9972,7174303
0.0922,0.2396,0.6682,7126040
0.1722,0.5832,0.2446,7181545
0.0002,0.0086,0.9912,7166165
0.0268,0.1552,0.818,7144004
0.1906,0.6342,0.1752,7120980
0.0014,0.0224,0.9762,7215737
0.0576,0.4812,0.4612,7197944
0.1398,0.272,0.5882,7100117
0.091,0.291,0.618,7093369
0.133,0.3534,0.5136,7205917
0.1164,0.332,0.5516,7121603
0.0212,0.035,0.9438,7095110
0.2778,0.198,0.5242,7122015
0.0928,0.2696,0.6376,7172678
0.0284,0.135,0.8366,7198372
0.237,0.481,0.282,7113709
0.0094,0.2218,0.7688,7113724
0.0328,0.198,0.7692,7155366
0.0,0.0044,0.9956,7136888
0.2262,0.3296,0.4442,7155978
0.1072,0.3462,0.5466,7414286
0.0584,0.2214,0.7202,7125205
0.1074,0.5068,0.3858,7127606
0.0396,0.5256,0.4348,7170206
0.0464,0.309,0.6446,7189069
0.3284,0.2996,0.372,7164587
0.0284,0.359,0.6126,7123462
0.1218,0.4004,0.4778,7091632
0.0006,0.0596,0.9398,7208299
0.0056,0.0448,0.9496,7199544
0.0998,0.2734,0.6268,7198797
0.2108,0.4346,0.3546,7218039
0.1622,0.2862,0.5516,7169298
0.2046,0.4252,0.3702,7137826
0.7908,0.1118,0.0974,7148969
0.0426,0.228,0.7294,7118238
0.0218,0.0952,0.883,7460153
0.0222,0.1556,0.8222,7172772
0.2132,0.379,0.4078,7127773
0.1076,0.4982,0.3942,7162169
0.0056,0.0616,0.9328,7208159
0.1266,0.3434,0.53,7152941
0.0174,0.1422,0.8404,7118654
0.0752,0.3524,0.5724,7163231
0.0334,0.172,0.7946,7115970
0.0016,0.009,0.9894,7174798
0.0742,0.3214,0.6044,7223983
0.0784,0.3074,0.6142,7221983
0.019,0.1242,0.8568,7168923
0.0586,0.6018,0.3396,7103173
0.0396,0.5184,0.442,7148287
0.103,0.2436,0.6534,7146674
0.0006,0.013,0.9864,7225592
0.0844,0.3948,0.5208,7193730
0.0364,0.3018,0.6618,7115112
0.018,0.1842,0.7978,7218086
0.0002,0.0036,0.9962,7122332
0.0102,0.0534,0.9364,7194210
0.0656,0.3246,0.6098,7171457
0.02,0.1302,0.8498,7201755
0.0238,0.202,0.7742,7139088
0.0382,0.3866,0.5752,7129910
0.0046,0.0314,0.964,7147723
0.0058,0.0506,0.9436,7095701
0.0184,0.1306,0.851,7162702
0.0058,0.0234,0.9708,7213220
0.04,0.2282,0.7318,7170275
0.0274,0.0998,0.8728,7088335
0.1384,0.3422,0.5194,7101806
0.031,0.2114,0.7576,7123514
0.2816,0.3398,0.3786,7094393
0.0234,0.1478,0.8288,7215526
0.0388,0.1958,0.7654,7229624
0.0052,0.0614,0.9334,7126076
0.001,0.0022,0.9968,7174311
0.0102,0.1392,0.8506,7093032
0.282,0.2802,0.4378,7116424
0.0622,0.1924,0.7454,7126565
0.006,0.0234,0.9706,7146074
0.6152,0.202,0.1828,7231942
0.0168,0.0608,0.9224,7128192
0.0928,0.3266,0.5806,7173274
0.025,0.144,0.831,7090182
0.005,0.049,0.946,7134733
0.0072,0.036,0.9568,7124780
0.0708,0.3098,0.6194,7173055
0.1552,0.2438,0.601,7127319
0.0068,0.035,0.9582,7106511
0.2084,0.5494,0.2422,7155324
0.0114,0.0204,0.9682,7202466
0.0746,0.73,0.1954,7185116
0.0284,0.1016,0.87,7195907
0.0962,0.3342,0.5696,7232274
0.025,0.1966,0.7784,7198677
0.1404,0.3876,0.472,7156961
0.0402,0.151,0.8088,7131557
0.0246,0.142,0.8334,7157315
0.0864,0.2916,0.622,7209306
0.3422,0.4414,0.2164,7126510
0.0016,0.007,0.9914,7133448
0.0116,0.0604,0.928,7106296
0.0076,0.1036,0.8888,7106025
0.0174,0.1216,0.861,7218227
0.128,0.3334,0.5386,7131276
0.0954,0.3202,0.5844,7143251
0.0758,0.2882,0.636,7126212
0.0478,0.2888,0.6634,7172601
0.1748,0.4682,0.357,7106029
0.0112,0.075,0.9138,7115193
0.0588,0.2468,0.6944,7214135
0.124,0.2956,0.5804,7224010
0.0074,0.0228,0.9698,7163730
0.0336,0.1216,0.8448,7699404
0.4964,0.2404,0.2632,7232531
0.0304,0.1134,0.8562,7218544
0.0952,0.3274,0.5774,7202075
0.3748,0.3466,0.2786,7212961
0.0092,0.0716,0.9192,7107399
0.0704,0.2446,0.685,7095756
0.0088,0.0496,0.9416,7179449
0.0148,0.0228,0.9624,7158465
0.0062,0.0498,0.944,7133871
0.0184,0.0422,0.9394,7160944
0.1346,0.3524,0.513,7195938
0.1044,0.388,0.5076,7202072
0.1144,0.324,0.5616,7154935
0.0926,0.3722,0.5352,7194972
0.0232,0.0672,0.9096,7218891
0.0068,0.089,0.9042,7157466
0.1104,0.5718,0.3178,7093096
0.0222,0.0978,0.88,7108164
0.1158,0.3562,0.528,7146886
0.0006,0.0212,0.9782,7135862
0.0026,0.0616,0.9358,7215166
0.0548,0.0902,0.855,7220817
0.0598,0.288,0.6522,7155779
0.115,0.3866,0.4984,7148067
0.0646,0.2152,0.7202,7162670
0.0206,0.0898,0.8896,7214689
0.099,0.2716,0.6294,7182013
0.0886,0.7678,0.1436,7214634
0.0004,0.0056,0.994,7174715
0.025,0.1948,0.7802,7137009
0.2418,0.394,0.3642,7170663
0.3408,0.266,0.3932,7191625
0.009,0.036,0.955,7197998
0.0034,0.025,0.9716,7187137
0.0602,0.3378,0.602,7210147
0.0472,0.2124,0.7404,7132694
0.0014,0.0064,0.9922,7133799
0.0654,0.82,0.1146,7132383
0.0894,0.5132,0.3974,7226809
0.0058,0.0322,0.962,7174376
0.0372,0.2026,0.7602,7159595
0.0016,0.0372,0.9612,7135725
0.1866,0.2708,0.5426,7103938
0.0118,0.0458,0.9424,7145978
0.0336,0.1632,0.8032,7132248
0.0172,0.1086,0.8742,7217610
0.1718,0.4626,0.3656,7178884
0.0266,0.1684,0.805,7172041
0.0296,0.2102,0.7602,7178198
0.0494,0.1508,0.7998,7171756
0.0086,0.0402,0.9512,7097081
0.0858,0.164,0.7502,7171419
0.0134,0.0884,0.8982,7213296
0.057,0.5422,0.4008,7476124
0.0118,0.0328,0.9554,7122697
0.0016,0.0134,0.985,7134247
0.0078,0.2258,0.7664,7196732
0.016,0.0354,0.9486,7137665
0.0098,0.0944,0.8958,7098012
0.0414,0.1934,0.7652,7110723
0.0486,0.1868,0.7646,7211024
0.0056,0.007,0.9874,7169518
0.001,0.0076,0.9914,7197475
0.0574,0.6154,0.3272,7229818
0.0018,0.0256,0.9726,7114472
0.1006,0.2098,0.6896,7186248
0.0014,0.0184,0.9802,7147232
0.2204,0.4656,0.314,7155514
0.1134,0.2792,0.6074,7173800
0.0252,0.1788,0.796,7225164
0.1532,0.599,0.2478,7089833
0.0022,0.0194,0.9784,7191025
0.063,0.491,0.446,7160360
0.2994,0.4046,0.296,7091881
0.0382,0.1898,0.772,7114030
0.0098,0.0888,0.9014,7206746
0.0168,0.1648,0.8184,7134559
0.0154,0.1132,0.8714,7228872
0.0288,0.1566,0.8146,7115016
0.0132,0.0788,0.908,7187944
0.013,0.1078,0.8792,7125808
0.002,0.0144,0.9836,7106248
0.2234,0.4514,0.3252,7122081
0.0186,0.1366,0.8448,7132529
0.317,0.4684,0.2146,7178140
0.1992,0.3642,0.4366,7094239
0.077,0.3124,0.6106,7185278
0.1996,0.399,0.4014,7112282
0.0294,0.1396,0.831,7145779
0.0186,0.1282,0.8532,7136479
0.0002,0.0078,0.992,7146736
0.052,0.2174,0.7306,7159613
0.0134,0.0914,0.8952,7140472
0.7574,0.133,0.1096,7120131
0.071,0.4142,0.5148,7175886
0.1194,0.3624,0.5182,7141407
0.1266,0.2614,0.612,7152116
0.493,0.3124,0.1946,7122032
0.0252,0.3028,0.672,7134270
0.0154,0.1008,0.8838,7194324
0.3614,0.3728,0.2658,7227422
0.0352,0.1686,0.7962,7143130
0.0028,0.0154,0.9818,7179678
0.017,0.138,0.845,7130098
0.0924,0.1202,0.7874,7189424
0.053,0.3878,0.5592,7155241
0.0992,0.5158,0.385,7145574
0.7264,0.167,0.1066,7200463
0.229,0.569,0.202,7232313
0.0394,0.3026,0.658,7105632
0.0284,0.2546,0.717,7188914
0.0232,0.15,0.8268,7198837
0.0052,0.0326,0.9622,7153529
0.0476,0.2358,0.7166,7099755
0.0576,0.26,0.6824,7201362
0.1796,0.3898,0.4306,7227115
0.0492,0.3674,0.5834,7140697
0.0036,0.0132,0.9832,7145019
0.0288,0.1058,0.8654,7207674
0.0444,0.4962,0.4594,7156815
0.0254,0.1848,0.7898,7222015
0.1542,0.3664,0.4794,7132993
0.209,0.3146,0.4764,7232106
0.4362,0.1288,0.435,7231662
0.035,0.1156,0.8494,7151126
0.0334,0.1062,0.8604,7138670
0.0144,0.0642,0.9214,7174767
0.2474,0.3542,0.3984,7160305
0.1106,0.3182,0.5712,7090406
0.0844,0.413,0.5026,7126130
0.024,0.0864,0.8896,7217304
0.013,0.121,0.866,7215134
0.0572,0.3324,0.6104,7169324
0.0586,0.2958,0.6456,7115354
0.0366,0.2898,0.6736,7179884
0.5552,0.3816,0.0632,7152268
0.036,0.0884,0.8756,7156090
0.006,0.0218,0.9722,7176617
0.1448,0.3294,0.5258,7222391
0.0006,0.0062,0.9932,7133396
0.0148,0.1192,0.866,7171578
0.0938,0.5076,0.3986,7154815
0.0464,0.2906,0.663,7178336
0.2508,0.4498,0.2994,7101374
0.0942,0.3828,0.523,7098927
0.0402,0.4248,0.535,7163990
